gold_price,Time,price,Estimated_transaction_volume,market capitalisation,block_size,number_of_transaction,Mempool_count,Mempool_size,Confirmed_Transaction,google_trend,mining_difficulty,hash_rate_via_BTC,Transaction_fee
167.68,2021-10-26,60310.8,57130.0,1192131994832.5864,1.1017196868131867,284680.0,3087.0260416666665,1466637.9739583333,284680.0,66,20082460130831.0,155450273.37765488,3.090479025849927
168.12,2021-10-27,58438.1,88110.0,1143497865064.6724,1.1017196868131867,284680.0,3087.0260416666665,1466637.9739583333,284680.0,70,20082460130831.0,155450273.37765488,3.090479025849927
168.08,2021-10-28,60582.5,88470.0,1105754837660.925,1.1017196868131867,284680.0,2322.8072916666665,1176749.375,284680.0,62,20082460130831.0,155450273.37765488,3.090479025849927
166.65,2021-10-29,62242.8,63390.0,1145912030969.1882,1.067304087719298,305733.0,2322.8072916666665,1176749.375,305733.0,59,20082460130831.0,155450273.37765488,3.164126507735802
167.52,2021-11-01,60915.3,61210.0,1159841954948.4832,1.067304087719298,305733.0,5341.390625,4745690.135416667,305733.0,21,20286661027549.07,158445186.90144458,3.164126507735802
167.16,2021-11-02,63221.7,65260.0,1152831210803.7048,1.2504379936708858,297402.0,5341.390625,4745690.135416667,297402.0,23,20286661027549.07,158445186.90144458,3.700567588537313
165.77,2021-11-03,62918.5,61050.0,1186951581189.4705,1.2504379936708858,297402.0,5341.390625,4745690.135416667,297402.0,20,20286661027549.07,157794954.1316647,3.700567588537313
167.65,2021-11-04,61412.6,49910.0,1187048124213.9268,1.2504379936708858,297402.0,4463.791666666667,2719246.6875,297402.0,20,21659344833265.0,157794954.1316647,3.700567588537313
169.84,2021-11-05,60974.3,44460.0,1157101738112.7314,1.2504379936708858,297402.0,4463.791666666667,2719246.6875,297402.0,19,21659344833265.0,157794954.1316647,3.700567588537313
170.45,2021-11-08,67527.9,81080.0,1191631271447.797,0.9210429545454545,236233.0,2921.625,2588766.703125,236233.0,25,21659344833265.0,161379304.1724988,2.7776062944643027
171.29,2021-11-09,66904.4,66130.0,1278797895528.3608,0.9210429545454545,236233.0,2921.625,2588766.703125,236233.0,29,21659344833265.0,161379304.1724988,2.7776062944643027
173.15,2021-11-10,64932.6,96210.0,1268116896159.246,1.3629159463087253,301025.0,5079.151041666667,9136028.505208334,301025.0,27,21659344833265.0,161379304.1724988,4.101072788891336
174.12,2021-11-11,64806.7,50370.0,1221681091090.63,1.3629159463087253,301025.0,5079.151041666667,9136028.505208334,301025.0,23,21659344833265.0,160119462.62869972,4.101072788891336
174.45,2021-11-12,64134.5,63270.0,1228606858156.692,1.3629159463087253,301025.0,4725.729166666667,2115341.8802083335,301025.0,22,21659344833265.0,160119462.62869972,4.101072788891336
174.18,2021-11-15,63597.9,53530.0,1239021452560.904,0.8807973885350316,224016.0,1872.1927083333333,859100.9427083334,224016.0,21,21659344833265.0,161753319.40522012,2.490990827166171
172.92,2021-11-16,60089.1,115360.0,1206711952537.9358,0.8807973885350316,224016.0,1872.1927083333333,859100.9427083334,224016.0,27,22674148233453.0,161753319.40522012,2.490990827166171
174.5,2021-11-17,60367.8,73930.0,1141910823555.9597,0.8807973885350316,224016.0,4308.020833333333,1941457.9791666667,224016.0,25,22674148233453.0,161753319.40522012,2.490990827166171
173.94,2021-11-18,56955.3,100370.0,1138136620641.4888,1.2678713680555558,293867.0,4308.020833333333,1941457.9791666667,293867.0,25,22674148233453.0,161753319.40522012,2.35957479711077
172.61,2021-11-19,58083.4,74440.0,1075758915731.0364,1.2678713680555558,293867.0,3989.1979166666665,2401974.1927083335,293867.0,25,22674148233453.0,166034035.61704582,2.35957479711077
168.74,2021-11-22,56308.8,76450.0,1120610791475.7502,1.1951970070921982,279165.0,2564.6822916666665,1137036.6666666667,279165.0,22,22674148233453.0,166034035.61704582,2.5324347890831387
167.28,2021-11-23,57573.2,72480.0,1064619437494.1868,1.1951970070921982,279165.0,3718.7552083333335,2421834.828125,279165.0,25,22674148233453.0,160697678.0375032,2.5324347890831387
167.12,2021-11-24,57171.7,56680.0,1090380950871.23,1.1951970070921982,279165.0,3718.7552083333335,2421834.828125,279165.0,23,22674148233453.0,160697678.0375032,2.5324347890831387
166.85,2021-11-26,53730.9,104030.0,1112182356756.767,1.3427292424242419,292645.0,6174.901041666667,2436688.7708333335,292645.0,26,22674148233453.0,160697678.0375032,2.7653898852290024
166.62,2021-11-29,57794.8,58650.0,1080980050980.763,1.3427292424242419,292645.0,2333.09375,947509.953125,292645.0,22,22464723406485.65,156028106.23080215,2.7653898852290024
165.5,2021-11-30,56882.9,73660.0,1092574224475.6908,1.2441733059701492,293876.0,4272.833333333333,2279623.7604166665,293876.0,22,22464723406485.65,156028106.23080215,2.4716599794755676
166.16,2021-12-01,57210.3,66750.0,1076804436724.3243,1.2441733059701492,293876.0,4272.833333333333,2279623.7604166665,293876.0,20,22464723406485.65,156604715.81627068,2.4716599794755676
165.24,2021-12-02,56496.0,54940.0,1079838995016.5872,1.2441733059701492,293876.0,20736.072916666668,30397290.760416668,293876.0,18,22335659268936.0,156604715.81627068,2.4716599794755676
166.63,2021-12-03,53631.5,89200.0,1067406204922.5636,1.2441733059701492,293876.0,20736.072916666668,30397290.760416668,293876.0,20,22335659268936.0,156604715.81627068,2.4716599794755676
166.22,2021-12-06,50562.1,89680.0,932015145132.0604,1.0918122903225806,253674.0,2032.5833333333333,1203235.6145833333,253674.0,30,22335659268936.0,163660443.37358636,3.3513847722884273
166.81,2021-12-07,50595.2,56290.0,953396710269.5476,1.0918122903225806,253674.0,2032.5833333333333,1203235.6145833333,253674.0,25,22335659268936.0,163660443.37358636,3.3513847722884273
166.9,2021-12-08,50473.9,55590.0,956961313925.818,0.9516034523809525,266110.0,2975.046875,6289073.932291667,266110.0,23,22335659268936.0,163660443.37358636,1.954473359411793
165.88,2021-12-09,47596.6,58690.0,954800139986.473,0.9516034523809525,266110.0,2975.046875,6289073.932291667,266110.0,23,22335659268936.0,180504950.22444588,1.954473359411793
166.58,2021-12-10,47137.2,68060.0,904878061656.8508,0.9516034523809525,266110.0,4240.338541666667,1817892.1927083333,266110.0,22,22335659268936.0,180504950.22444588,1.954473359411793
167.0,2021-12-13,46703.6,80370.0,945932497231.4796,0.8631154714285717,214808.0,1714.25,640968.90625,214808.0,23,22335659268936.0,178175819.66922092,1.5098996889863265
165.44,2021-12-14,48366.5,62540.0,882570058436.5184,0.8631154714285717,214808.0,1714.25,640968.90625,214808.0,25,24195286980614.0,178175819.66922092,1.5098996889863265
166.15,2021-12-15,48871.5,80280.0,915015634616.989,0.8631154714285717,214808.0,4700.203125,1930935.3177083333,214808.0,24,24195286980614.0,178175819.66922092,1.5098996889863265
168.16,2021-12-16,47628.2,48200.0,925006387197.2256,1.275047686956522,256206.0,4700.203125,1930935.3177083333,256206.0,21,24195286980614.0,178175819.66922092,1.9978335685151811
167.8,2021-12-17,46172.2,67500.0,901558072618.6224,1.275047686956522,256206.0,6561.348958333333,3215940.578125,256206.0,20,24195286980614.0,167608149.67714044,1.9978335685151811
167.09,2021-12-20,46895.2,57530.0,884905649263.6449,1.2485019027777782,266947.0,1752.78125,725792.1979166666,266947.0,21,24195286980614.0,167608149.67714044,1.9234508577822684
167.02,2021-12-21,48902.0,57880.0,890808857615.3627,1.2485019027777782,266947.0,4074.1927083333335,1724876.640625,266947.0,20,24195286980614.0,167354661.33481413,1.9234508577822684
168.59,2021-12-22,48599.7,40890.0,929203956014.2224,1.2485019027777782,266947.0,4074.1927083333335,1724876.640625,266947.0,19,24195286980614.0,167354661.33481413,1.9234508577822684
168.97,2021-12-23,50801.0,56240.0,921888029984.8672,1.2485019027777782,266947.0,3818.2708333333335,1958456.9635416667,266947.0,20,24195286980614.0,167354661.33481413,1.9234508577822684
169.37,2021-12-27,50678.2,43900.0,961723851972.3853,1.239346907284769,260565.0,5418.0,7152415.703125,260565.0,19,24272331996980.0,177492161.35406885,2.351635804490865
168.64,2021-12-28,47545.2,74390.0,960280703699.892,1.4707452537313435,265422.0,11770.453125,14762234.052083334,265422.0,20,24272331996980.0,177492161.35406885,3.4111680993783997
168.59,2021-12-29,46461.7,63920.0,902655839568.4548,1.4707452537313435,265422.0,11770.453125,14762234.052083334,265422.0,21,24272331996980.0,174504391.82377318,3.4111680993783997
169.8,2021-12-30,47123.3,60960.0,874314106559.5542,1.4707452537313435,265422.0,7182.578125,7716811.578125,265422.0,20,24272331996980.0,174504391.82377318,3.4111680993783997
170.96,2021-12-31,46219.5,58180.0,892648631305.5416,1.4707452537313435,265422.0,7182.578125,7716811.578125,265422.0,19,24272331996980.0,174504391.82377318,3.4111680993783997
168.33,2022-01-03,46430.2,41060.0,897536090320.9355,0.6976989127906976,186834.0,2476.0364583333335,2149204.6822916665,186834.0,20,24272331996980.0,172541536.0396956,2.3054355976140393
169.57,2022-01-04,45837.3,55590.0,880330191985.1965,0.6976989127906976,186834.0,2476.0364583333335,2149204.6822916665,186834.0,43,24272331996980.0,172541536.0396956,2.3054355976140393
169.06,2022-01-05,43425.9,83740.0,876242689666.1957,1.2350029666666666,272155.0,6040.651041666667,3209946.9479166665,272155.0,18,24272331996980.0,172541536.0396956,2.6692770479670203
166.99,2022-01-06,43097.5,63080.0,827723202715.1049,1.2350029666666666,272155.0,6040.651041666667,3209946.9479166665,272155.0,27,24272331996980.0,178402087.71337157,2.6692770479670203
167.75,2022-01-07,41546.7,88360.0,819522879407.0583,1.2350029666666666,272155.0,6040.651041666667,3209946.9479166665,272155.0,33,24272331996980.0,178402087.71337157,2.6692770479670203
168.26,2022-01-10,41832.2,85500.0,791648558214.5575,0.929576858156028,210143.0,1654.4895833333333,718705.203125,210143.0,28,24272331996980.0,173918482.77553186,1.5604664449104628
170.29,2022-01-11,42733.2,61780.0,792407724467.5966,0.929576858156028,210143.0,1654.4895833333333,718705.203125,210143.0,27,24371874614346.0,173918482.77553186,1.5604664449104628
170.74,2022-01-12,43901.0,53950.0,809621515508.4065,0.929576858156028,210143.0,4192.541666666667,2065774.15625,210143.0,24,24371874614346.0,173918482.77553186,1.5604664449104628
170.16,2022-01-13,42560.0,53420.0,832460077955.3481,0.9503274134078212,274515.0,4192.541666666667,2065774.15625,274515.0,48,24371874614346.0,173918482.77553186,1.6701501812565434
169.67,2022-01-14,43073.3,50500.0,806510860231.8285,0.9503274134078212,274515.0,3157.9166666666665,1973288.9375,274515.0,17,24371874614346.0,180388266.9640267,1.6701501812565434
169.39,2022-01-18,42364.6,47320.0,800822650383.9624,1.112459049689441,258141.0,3646.5052083333335,2277577.3333333335,258141.0,19,24371874614346.0,196787486.4667856,1.5176898226358293
172.08,2022-01-19,41677.8,53770.0,803962100417.9756,1.112459049689441,258141.0,3646.5052083333335,2277577.3333333335,258141.0,18,24371874614346.0,196787486.4667856,1.5176898226358293
171.65,2022-01-20,40715.9,65280.0,790507925308.7825,1.112459049689441,258141.0,3646.5052083333335,2277577.3333333335,258141.0,19,24371874614346.0,196787486.4667856,1.5176898226358293
171.09,2022-01-21,36475.5,155800.0,774235809673.4731,1.4104563582089547,272348.0,3462.8645833333335,2266746.6822916665,272348.0,38,24371874614346.0,196787486.4667856,1.7248739328313072
172.03,2022-01-24,36686.3,153770.0,687575973800.0704,1.4104563582089547,272348.0,3444.5677083333335,2710190.6510416665,272348.0,100,26643185256535.0,194677774.9425014,1.7248739328313072
172.58,2022-01-25,36950.6,79680.0,696465421899.37,1.0729042434210527,265128.0,4607.291666666667,2649136.3854166665,265128.0,31,26643185256535.0,194677774.9425014,1.4966967161360418
169.79,2022-01-26,36800.4,107870.0,700571452648.8236,1.0729042434210527,265128.0,4607.291666666667,2649136.3854166665,265128.0,30,26643185256535.0,193426935.944432,1.4966967161360418
167.6,2022-01-27,37164.3,83520.0,700165819656.2855,1.0729042434210527,265128.0,8280.458333333334,4759514.744791667,265128.0,26,26643185256535.0,193426935.944432,1.4966967161360418
167.1,2022-01-28,37745.1,69450.0,702311456032.8538,1.0729042434210527,265128.0,8280.458333333334,4759514.744791667,265128.0,27,26643185256535.0,193426935.944432,1.4966967161360418
168.09,2022-01-31,38498.6,61270.0,719570142321.8397,1.044287523489933,231038.0,5642.026041666667,10714565.28125,231038.0,25,26643185256535.0,190530143.19354087,2.0180465253649285
168.23,2022-02-01,38709.7,55200.0,727905398095.9747,1.044287523489933,231038.0,5642.026041666667,10714565.28125,231038.0,62,26643185256535.0,190530143.19354087,2.0180465253649285
168.84,2022-02-02,36890.2,53740.0,736102274236.6057,1.190933980392157,278985.0,5642.026041666667,10714565.28125,278985.0,58,26643185256535.0,190530143.19354087,1.6754618864912654
168.6,2022-02-03,37287.8,50350.0,700645616423.8325,1.190933980392157,278985.0,3111.1041666666665,1839758.6354166667,278985.0,57,26643185256535.0,194881874.36876577,1.6754618864912654
168.86,2022-02-04,41567.6,95490.0,703003347951.7092,1.190933980392157,278985.0,3111.1041666666665,1839758.6354166667,278985.0,60,26684698822068.03,194881874.36876577,1.6754618864912654
170.11,2022-02-07,43833.9,76600.0,804942041477.0581,1.0865664230769239,219196.0,2649.9010416666665,1199810.7083333333,219196.0,65,26684698822068.03,189714890.12531072,1.9481381809597438
170.63,2022-02-08,44038.2,92880.0,833392518214.8341,1.0865664230769239,219196.0,2649.9010416666665,1199810.7083333333,219196.0,57,26690525287406.0,189714890.12531072,1.9481381809597438
171.21,2022-02-09,44388.9,50920.0,837406846076.2306,1.0865664230769239,219196.0,6617.348958333333,6227775.046875,219196.0,56,26690525287406.0,189714890.12531072,1.9481381809597438
170.56,2022-02-10,43521.0,89690.0,841339973338.8694,1.3890481632653064,260813.0,6617.348958333333,6227775.046875,260813.0,46,26690525287406.0,189714890.12531072,3.3384540167869465
173.81,2022-02-11,42388.4,69950.0,826942197610.3904,1.3890481632653064,260813.0,8699.1875,33519047.442708332,260813.0,52,26690525287406.0,186124754.03821912,3.3384540167869465
174.74,2022-02-14,42550.3,53600.0,802059713029.3901,1.058443359477124,247592.0,1694.1770833333333,804283.7291666666,247592.0,48,26690525287406.0,186124754.03821912,1.9068790196784127
173.08,2022-02-15,44544.4,56340.0,808280617642.0496,1.058443359477124,247592.0,1694.1770833333333,804283.7291666666,247592.0,51,26690525287406.0,204894779.78420892,1.9068790196784127
174.86,2022-02-16,43883.6,41400.0,848321283143.9929,1.058443359477124,247592.0,3406.90625,2213389.5885416665,247592.0,46,26690525287406.0,204894779.78420892,1.9068790196784127
177.25,2022-02-17,40552.8,72630.0,836256083783.791,1.058443359477124,247592.0,3406.90625,2213389.5885416665,247592.0,49,26690525287406.0,204894779.78420892,1.9068790196784127
177.12,2022-02-18,40000.1,64960.0,770096677778.6456,1.2964360895522393,261055.0,3727.3177083333335,2532432.96875,261055.0,51,26690525287406.0,204894779.78420892,1.4573484881825034
177.49,2022-02-22,38248.2,82750.0,703004241590.1829,1.0979872565789475,260265.0,4185.442708333333,3603055.8020833335,260265.0,58,27967152532434.0,214208889.76468316,1.3203451264498163
178.29,2022-02-23,37224.6,64840.0,727094284067.6588,1.0979872565789475,260265.0,4185.442708333333,3603055.8020833335,260265.0,49,27967152532434.0,199456437.81206557,1.3203451264498163
177.14,2022-02-24,38339.2,180470.0,708829287814.1068,1.0979872565789475,260265.0,3902.9583333333335,2495785.921875,260265.0,100,27967152532434.0,199456437.81206557,1.3203451264498163
176.55,2022-02-25,39209.6,83780.0,727657714638.0917,1.0979872565789475,260265.0,3902.9583333333335,2495785.921875,260265.0,70,27967152532434.0,199456437.81206557,1.3203451264498163
178.38,2022-02-28,43188.2,108070.0,717619764688.0872,1.1652993200000008,220423.0,2388.765625,1303763.1875,220423.0,65,27967152532434.0,190663500.7762656,1.2033402731505094
181.62,2022-03-01,44420.3,90670.0,819019441071.749,1.1652993200000008,220423.0,3541.0416666666665,2282043.6458333335,220423.0,68,27967152532434.0,190663500.7762656,1.2033402731505094
179.73,2022-03-02,43912.8,80820.0,841254375272.0455,1.5223956323529415,288657.0,3541.0416666666665,2282043.6458333335,288657.0,59,27967152532434.0,190663500.7762656,4.471351581439927
180.8,2022-03-03,42463.0,74110.0,834437956671.6672,1.5223956323529415,288657.0,6274.182291666667,6229912.46875,288657.0,53,27967152532434.0,194437049.2291291,4.471351581439927
183.68,2022-03-04,39142.7,3210000000.0,807454920681.7217,1.5223956323529415,288657.0,6274.182291666667,6229912.46875,288657.0,54,27550332084344.0,194437049.2291291,4.471351581439927
186.41,2022-03-07,38024.8,3020000000.0,729501899968.2964,1.067880190839695,207116.0,2044.109375,1136514.0416666667,207116.0,51,27550332084344.0,195932902.69002447,1.78337931973625
191.51,2022-03-08,38744.8,2670000000.0,723198804467.6718,1.067880190839695,207116.0,2044.109375,1136514.0416666667,207116.0,49,27550332084344.0,195932902.69002447,1.78337931973625
185.82,2022-03-09,41929.0,3600000000.0,735453953725.9198,1.067880190839695,207116.0,6242.901041666667,4426107.963541667,207116.0,55,27550332084344.0,195932902.69002447,1.78337931973625
186.4,2022-03-10,39416.3,3620000000.0,796849504897.2562,1.2813420689655166,261553.0,6242.901041666667,4426107.963541667,261553.0,50,27550332084344.0,195932902.69002447,1.7674355071120613
185.09,2022-03-11,38730.2,2790000000.0,749384110700.1091,1.2813420689655166,261553.0,6229.213541666667,3067517.0989583335,261553.0,48,27550332084344.0,190169638.8688875,1.7674355071120613
182.3,2022-03-14,39671.1,2330000000.0,718551088031.3688,1.1300726797385627,259592.0,1841.8229166666667,882457.1145833334,259592.0,43,27550332084344.0,190169638.8688875,1.5414436085754752
